Stop;Longitude;Latitude;Ort
6980;8,42432;50,32608;
6981;8,42682;50,32659;
6982;8,42708;50,32691;
6983;8,42826;50,32783;
6984;8,42841;50,32778;
6985;8,42887;50,32814;
6986;8,42933;50,32842;
6987;8,42941;50,32855;
6988;8,42984;50,32906;
6989;8,43032;50,32947;
6990;8,43059;50,32987;
6991;8,43076;50,33104;
6992;8,43076;50,33149;
6993;8,43077;50,33156;
6994;8,43086;50,33187;
6995;8,43101;50,33219;
6996;8,43109;50,33243;
6997;8,43107;50,33248;
6998;8,43103;50,33281;
6999;8,4311;50,33305;
7000;8,43117;50,33321;
7001;8,43119;50,3334;
7002;8,43117;50,33352;
7003;8,43116;50,33373;
7004;8,43123;50,33392;
7005;8,43124;50,33421;
7006;8,43115;50,33461;
7007;8,43108;50,33481;
7008;8,43108;50,33497;
7009;8,4312;50,33516;
7010;8,43241;50,33663;
7011;8,43259;50,33692;
7012;8,43274;50,33732;
7013;8,43282;50,33764;
7014;8,43283;50,33776;
7015;8,4328;50,33871;
7016;8,43288;50,33912;
7017;8,43298;50,33937;
7018;8,43335;50,34007;
7019;8,43344;50,34039;
7020;8,43347;50,34069;
7021;8,43345;50,34099;
7022;8,43332;50,34139;
7023;8,4327;50,34237;
7024;8,43221;50,34303;
7025;8,43126;50,34411;
7026;8,43119;50,34423;
7027;8,43131;50,34446;
7028;8,43164;50,34473;
7029;8,43176;50,34478;
7030;8,43216;50,34469;
7031;8,43259;50,34471;
7032;8,43279;50,34474;
7033;8,433;50,34499;
7034;8,4331;50,34533;
7035;8,43316;50,34539;
7036;8,4333;50,34548;
7037;8,43341;50,34553;
7038;8,43354;50,34562;
7039;8,43357;50,34568;
7040;8,43365;50,34598;
7041;8,43364;50,34643;
7042;8,43368;50,34678;
7043;8,43368;50,34696;
7044;8,43349;50,34746;
7045;8,43347;50,34768;
7046;8,43348;50,34791;
7047;8,43354;50,34814;
7048;8,43363;50,34834;
7049;8,43414;50,3491;
7050;8,43499;50,3506;
7051;8,43519;50,35108;
7052;8,43531;50,35146;
7053;8,43531;50,35182;
7054;8,43525;50,35198;
7055;8,43521;50,35205;
7056;8,43504;50,35224;
7057;8,43505;50,3526;
7058;8,43504;50,35265;
7059;8,43504;50,35276;
7060;8,43534;50,35352;
7061;8,43535;50,35471;
7062;8,4358;50,35531;
7063;8,4363;50,3562;
7064;8,43587;50,35704;
7065;8,43582;50,35721;
7066;8,43683;50,35836;
7067;8,43684;50,3592;
7068;8,43679;50,36003;
7069;8,43807;50,36012;
7070;8,43853;50,36024;
7071;8,43891;50,36045;
7072;8,43938;50,3606;
7073;8,43985;50,36058;
7074;8,44009;50,36062;
7075;8,44039;50,36077;
7076;8,44045;50,36093;
7077;8,44044;50,36097;
7078;8,44042;50,36099;
7079;8,43929;50,36157;
7080;8,43928;50,36161;
7081;8,43982;50,36282;
7082;8,44023;50,36343;
7083;8,44069;50,36388;
7084;8,4424;50,364;
7085;8,44312;50,36525;
7086;8,44512;50,36661;
7087;8,445;50,36665;
7088;8,44584;50,36792;
7089;8,44816;50,36939;
7090;8,44651;50,37005;
7091;8,44639;50,37015;
7092;8,44711;50,37041;
7093;8,44759;50,37062;
7094;8,4478;50,37076;
7095;8,44875;50,37166;
7096;8,449;50,37195;
7097;8,45042;50,37331;
7098;8,45081;50,37389;
7099;8,45082;50,3741;
7100;8,45078;50,37435;
7101;8,45077;50,37503;
7102;8,45071;50,37508;
7103;8,4507;50,37511;
7104;8,45068;50,37514;
7105;8,45072;50,37621;
7106;8,45079;50,3766;
7107;8,45095;50,37699;
7108;8,45122;50,37744;
7109;8,45139;50,37783;
7110;8,45153;50,37833;
7111;8,45168;50,37873;
7112;8,45181;50,37898;
7113;8,45195;50,37917;
7114;8,45198;50,37923;
7115;8,45211;50,37937;
7116;8,45227;50,37958;
7117;8,45222;50,37965;
7118;8,45252;50,3801;
7119;8,45279;50,3804;
7120;8,45309;50,38064;
7121;8,45429;50,38145;
7122;8,45446;50,3816;
7123;8,45503;50,3822;
7124;8,45508;50,38223;
7125;8,45525;50,38223;
7126;8,45569;50,38275;
7127;8,45593;50,38266;
7128;8,45639;50,38259;
7129;8,4564;50,38263;
7130;8,4564;50,38266;
7131;8,45642;50,38272;
7132;8,45656;50,38297;
7133;8,4567;50,38307;
7134;8,45659;50,38312;
7135;8,45686;50,38319;
7136;8,45733;50,38319;
7137;8,45741;50,38322;
7138;8,45745;50,38326;
7139;8,45746;50,38328;
7140;8,45762;50,38395;
7141;8,45692;50,38543;
7142;8,45684;50,38573;
7143;8,45702;50,38579;
7144;8,45691;50,38585;
7145;8,4567;50,38602;
7146;8,45661;50,38612;
7147;8,45652;50,38628;
7148;8,4565;50,38634;
7149;8,45647;50,38652;
7150;8,45648;50,38666;
7151;8,45654;50,38683;
7152;8,45662;50,38697;
7153;8,45805;50,38894;
7154;8,45811;50,38905;
7155;8,45811;50,38907;
7156;8,45812;50,3891;
7157;8,46037;50,39043;
7158;8,46069;50,39065;
7159;8,46114;50,39115;
7160;8,4622;50,3929;
7161;8,46232;50,39324;
7162;8,4624;50,39365;
7163;8,46231;50,39373;
7164;8,46229;50,39376;
7165;8,4625;50,39438;
7166;8,46319;50,39569;
7167;8,46378;50,39614;
7168;8,46652;50,3989;
7169;8,4667;50,39911;
7170;8,46993;50,40233;
7171;8,47368;50,40625;
7172;8,47288;50,40703;
7173;8,47355;50,40751;
7174;8,474;50,40735;
7175;8,47435;50,40732;
7176;8,47576;50,40826;
7177;8,47644;50,4086;
7178;8,47671;50,40869;
7179;8,47738;50,40886;
7180;8,47764;50,40899;
7181;8,47788;50,40924;
7182;8,478;50,40992;
7183;8,47809;50,41018;
7184;8,47797;50,41032;
7185;8,47783;50,41178;
7186;8,47772;50,41209;
7187;8,47764;50,41224;
7188;8,47751;50,4127;
7189;8,47728;50,41375;
7190;8,47728;50,41383;
7191;8,47731;50,41387;
7192;8,47738;50,41393;
7193;8,47749;50,41407;
7194;8,47755;50,4142;
7195;8,4778;50,41446;
7196;8,47814;50,41459;
7197;8,47827;50,41469;
7198;8,47854;50,41484;
7199;8,47883;50,41515;
7200;8,4794;50,41646;
7201;8,4796;50,41705;
7202;8,47968;50,41723;
7203;8,47987;50,41752;
7204;8,48053;50,41819;
7205;8,48065;50,41836;
7206;8,4814;50,41973;
7207;8,48197;50,42034;
7208;8,48308;50,42129;
7209;8,48333;50,42144;
7210;8,48352;50,42153;
7211;8,48394;50,42166;
7212;8,48457;50,4218;
7213;8,48475;50,42187;
7214;8,48551;50,42226;
7215;8,48612;50,42246;
7216;8,48679;50,4226;
7217;8,48691;50,42266;
7218;8,48699;50,42272;
7219;8,48714;50,42288;
7220;8,48721;50,42303;
7221;8,48719;50,4236;
7222;8,48737;50,42394;
7223;8,48758;50,4242;
7224;8,48876;50,42502;
7225;8,49086;50,42739;
7226;8,49094;50,42746;
7227;8,49271;50,42677;
7228;8,49378;50,42738;
7229;8,49482;50,42788;
7230;8,49493;50,42788;
7231;8,49503;50,42792;
7232;8,4951;50,42798;
7233;8,49518;50,4281;
7234;8,4953;50,42822;
7235;8,49565;50,42845;
7236;8,49569;50,42849;
7237;8,49573;50,42855;
7238;8,49573;50,42861;
7239;8,49571;50,42869;
7240;8,49549;50,42903;
7241;8,49538;50,42931;
7242;8,49518;50,43001;
7243;8,49519;50,43025;
7244;8,49445;50,43197;
7245;8,49442;50,4321;
7246;8,49444;50,43227;
7247;8,49466;50,43252;
7248;8,4947;50,43259;
7249;8,49525;50,43321;
7250;8,49509;50,43327;
7251;8,49495;50,43343;
7252;8,49447;50,43361;
7253;8,49459;50,43382;
7254;8,49458;50,43391;
7255;8,49463;50,43399;
7256;8,49496;50,4342;
7257;8,49522;50,43442;
7258;8,49529;50,4345;
7259;8,49568;50,43458;
7260;8,49586;50,4346;
7261;8,4959;50,43481;
7262;8,49601;50,43482;
7263;8,49621;50,43489;
7264;8,49632;50,43495;
7265;8,4963;50,43562;
7266;8,49622;50,43611;
7267;8,49611;50,43803;
7268;8,49612;50,43806;
7269;8,49613;50,43815;
7270;8,49615;50,4382;
7271;8,4962;50,43826;
7272;8,49626;50,43831;
7273;8,50043;50,44083;
7274;8,50048;50,44087;
7275;8,50238;50,44202;
7276;8,50273;50,44218;
7277;8,5025;50,44265;
7278;8,50231;50,44334;
7279;8,50218;50,44404;
7280;8,50215;50,44467;
7281;8,50213;50,44477;
7282;8,50242;50,44537;
7283;8,50294;50,44565;
7284;8,50308;50,44579;
7285;8,5051;50,44642;
7286;8,50546;50,44669;
7287;8,50556;50,44674;
7288;8,50568;50,44678;
7289;8,50649;50,44694;
7290;8,5194;50,45244;
7291;8,51953;50,45251;
7292;8,51949;50,45265;
7293;8,51951;50,45303;
7294;8,51959;50,45335;
7295;8,51967;50,4535;
7296;8,51981;50,45368;
7297;8,52006;50,45407;
7298;8,52013;50,45423;
7299;8,5202;50,45445;
7300;8,52022;50,45459;
7301;8,5202;50,45475;
7302;8,52019;50,45555;
7303;8,52059;50,45744;
7304;8,52064;50,45758;
7305;8,52105;50,4583;
7306;8,52117;50,45831;
7307;8,52472;50,45942;
7308;8,52496;50,46084;
7309;8,52847;50,46133;
7310;8,5295;50,46143;
7311;8,52965;50,46148;
7312;8,52998;50,46183;
7313;8,52989;50,46197;
7314;8,52974;50,46206;
7315;8,52965;50,46216;
7316;8,52963;50,4628;
7317;8,53026;50,4627;
7318;8,53012;50,46284;
7319;8,5301;50,46292;
7320;8,5301;50,46296;
7321;8,53014;50,46306;
7322;8,53125;50,46378;
7323;8,53062;50,46525;
7324;8,52941;50,46669;
7325;8,52963;50,46729;
7326;8,52965;50,46732;
7327;8,53068;50,46798;
7328;8,5321;50,4687;
7329;8,53313;50,46915;
7330;8,53419;50,46952;
7331;8,5355;50,47169;
7332;8,5357;50,47231;
7333;8,53576;50,47243;
7334;8,53595;50,4727;
7335;8,53805;50,47404;
7336;8,53762;50,47433;
7337;8,54033;50,47558;
7338;8,54271;50,47676;
7339;8,54407;50,47765;
7340;8,54479;50,47789;
7341;8,54516;50,4781;
7342;8,54524;50,47826;
7343;8,54475;50,47932;
7344;8,54489;50,48071;
7345;8,54494;50,48082;
7346;8,54501;50,48093;
7347;8,54526;50,4812;
7348;8,54766;50,48263;
7349;8,5482;50,48288;
7350;8,54903;50,48314;
7351;8,5492;50,48327;
7352;8,54933;50,48333;
7353;8,5494;50,48333;
7354;8,54944;50,48344;
7355;8,54948;50,48351;
7356;8,54971;50,48372;
7357;8,54996;50,48399;
7358;8,55001;50,48406;
7359;8,55002;50,48409;
7360;8,55084;50,48529;
7361;8,55112;50,48553;
7362;8,55172;50,48589;
7363;8,55223;50,48628;
7364;8,55239;50,48644;
7365;8,55286;50,48712;
7366;8,55294;50,48728;
7367;8,55297;50,48744;
7368;8,55296;50,48749;
7369;8,5527;50,48792;
7370;8,55253;50,48829;
7371;8,5523;50,48905;
7372;8,55226;50,48937;
7373;8,55229;50,48948;
7374;8,5524;50,48963;
7375;8,55253;50,48974;
7376;8,5526;50,48977;
7377;8,55296;50,49004;
7378;8,55297;50,49024;
7379;8,55463;50,49073;
7380;8,55649;50,49116;
7381;8,55669;50,49128;
7382;8,55801;50,49226;
7383;8,55846;50,49268;
7384;8,55862;50,49286;
7385;8,5588;50,49311;
7386;8,55916;50,49377;
7387;8,55938;50,49405;
7388;8,55955;50,4942;
7389;8,56022;50,49467;
7390;8,56047;50,49479;
7391;8,56101;50,49515;
7392;8,56107;50,49522;
7393;8,56112;50,4953;
7394;8,5614;50,49591;
7395;8,56436;50,49967;
7396;8,56777;50,50377;
7397;8,56858;50,50569;
7398;8,56878;50,50665;
7399;8,56884;50,50681;
7400;8,56891;50,50689;
7401;8,56905;50,50697;
7402;8,57131;50,50762;
7403;8,58024;50,51062;
7404;8,58027;50,51091;
7405;8,58038;50,51124;
7406;8,58036;50,51203;
7407;8,58039;50,51221;
7408;8,58043;50,51228;
7409;8,58046;50,51238;
7410;8,58057;50,51246;
7411;8,58219;50,5132;
7412;8,58273;50,51365;
7413;8,58266;50,51386;
7414;8,58254;50,51409;
7415;8,58319;50,5142;
7416;8,5834;50,51426;
7417;8,58379;50,51441;
7418;8,58435;50,51477;
7419;8,58444;50,51487;
7420;8,58458;50,51524;
7421;8,58546;50,5153;
7422;8,58557;50,51534;
7423;8,58571;50,51548;
7424;8,58582;50,51576;
7425;8,58586;50,51602;
7426;8,58585;50,51628;
7427;8,58575;50,51679;
7428;8,58582;50,51698;
7429;8,58545;50,51722;
7430;8,58548;50,51725;
7431;8,58549;50,51727;
7432;8,5855;50,51727;
7433;8,5855;50,51729;
7434;8,58551;50,5173;
7435;8,5855;50,51735;
7436;8,58578;50,51744;
7437;8,58586;50,51749;
7438;8,58754;50,51809;
7439;8,58816;50,51844;
7440;8,58884;50,51892;
7441;8,59011;50,51998;
7442;8,59017;50,51998;
7443;8,59163;50,52119;
7444;8,59165;50,52122;
7445;8,59166;50,52126;
7446;8,59312;50,52249;
7447;8,59338;50,52276;
7448;8,59391;50,52351;
7449;8,59395;50,52361;
7450;8,59392;50,52364;
7451;8,59391;50,52364;
7452;8,5939;50,52365;
7453;8,5939;50,52366;
7454;8,59389;50,52367;
7455;8,59389;50,52369;
7456;8,59388;50,5237;
7457;8,59388;50,52372;
7458;8,59389;50,52374;
7459;8,59389;50,52376;
7460;8,5939;50,52377;
7461;8,5939;50,52378;
7462;8,59396;50,52384;
7463;8,59397;50,52384;
7464;8,59399;50,52385;
7465;8,594;50,52385;
7466;8,59401;50,52386;
7467;8,59403;50,52386;
7468;8,59404;50,52387;
7469;8,59421;50,52387;
7470;8,59422;50,52386;
7471;8,59424;50,52386;
7472;8,59426;50,52385;
7473;8,59481;50,52481;
7474;8,59522;50,52539;
7475;8,59553;50,52573;
7476;8,59651;50,52667;
7477;8,59655;50,52673;
7478;8,59872;50,52866;
7479;8,59934;50,52908;
7480;8,59987;50,52934;
7481;8,60053;50,52959;
7482;8,60164;50,52988;
7483;8,60214;50,52996;
7484;8,6032;50,53001;
7485;8,60558;50,52991;
7486;8,60563;50,5299;
7487;8,60749;50,52983;
7488;8,60753;50,52988;
7489;8,60766;50,52992;
7490;8,60774;50,52992;
7491;8,60789;50,52987;
7492;8,60792;50,52984;
7493;8,60819;50,52984;
7494;8,60859;50,5299;
7495;8,61009;50,53039;
7496;8,61099;50,53087;
7497;8,61119;50,53093;
7498;8,61214;50,53104;
7499;8,61251;50,53111;
7500;8,61263;50,53115;
7501;8,61354;50,53157;
7502;8,61432;50,53186;
7503;8,61459;50,53199;
7504;8,61677;50,53333;
7505;8,61944;50,5347;
7506;8,62086;50,53552;
7507;8,62097;50,53562;
7508;8,6212;50,53589;
7509;8,62132;50,53598;
7510;8,62153;50,53608;
7511;8,62161;50,53614;
7512;8,62164;50,53618;
7513;8,62164;50,53619;
7514;8,62174;50,53644;
7515;8,62174;50,53646;
7516;8,62176;50,53649;
7517;8,62232;50,53689;
7518;8,62276;50,53725;
7519;8,62368;50,53781;
7520;8,62402;50,53806;
7521;8,62459;50,53854;
7522;8,62532;50,53892;
7523;8,6267;50,53951;
7524;8,62711;50,53973;
7525;8,62762;50,54019;
7526;8,62778;50,5404;
7527;8,62779;50,54043;
7528;8,62784;50,54047;
7529;8,62791;50,54058;
7530;8,62796;50,5407;
7531;8,62799;50,54083;
7532;8,62793;50,54198;
7533;8,62794;50,54262;
7534;8,6281;50,5435;
7535;8,62825;50,54404;
7536;8,62825;50,54415;
7537;8,62842;50,54454;
7538;8,62898;50,54518;
7539;8,62976;50,54581;
7540;8,63303;50,54792;
7541;8,63355;50,54839;
7542;8,63393;50,54881;
7543;8,63462;50,55003;
7544;8,635;50,55054;
7545;8,63819;50,55301;
7546;8,63824;50,5531;
7547;8,63874;50,55356;
7548;8,63973;50,55472;
7549;8,63979;50,55475;
7550;8,63996;50,55495;
7551;8,64042;50,55528;
7552;8,64311;50,55694;
7553;8,64397;50,55726;
7554;8,64496;50,55783;
7555;8,64472;50,55841;
7556;8,64471;50,5585;
7557;8,64473;50,55856;
7558;8,64479;50,55865;
7559;8,64584;50,55992;
7560;8,64595;50,56;
7561;8,64587;50,56007;
7562;8,64705;50,56084;
7563;8,64878;50,56163;
7564;8,64918;50,56165;
7565;8,64932;50,56236;
7566;8,64935;50,56241;
7567;8,64938;50,56244;
7568;8,64962;50,56347;
7569;8,64972;50,56363;
7570;8,65127;50,56517;
7571;8,65196;50,56599;
7572;8,65197;50,56604;
7573;8,65352;50,56658;
7574;8,65363;50,56667;
7575;8,65372;50,5668;
7576;8,65375;50,56691;
7577;8,65384;50,56705;
7578;8,65385;50,56722;
7579;8,6539;50,56748;
7580;8,65406;50,56787;
7581;8,65419;50,56812;
7582;8,65444;50,56847;
7583;8,65645;50,57056;
7584;8,65672;50,5708;
7585;8,65795;50,57205;
7586;8,66016;50,57387;
7587;8,66024;50,57391;
7588;8,6631;50,57626;
7589;8,66337;50,57651;
7590;8,66657;50,57913;
7591;8,66661;50,57918;
7592;8,66688;50,57943;
7593;8,67028;50,58214;
7594;8,67058;50,58228;
7595;8,67323;50,58404;
7596;8,67404;50,58472;
7597;8,67429;50,58505;
7598;8,67429;50,58517;
7599;8,67446;50,58549;
7600;8,67448;50,58603;
7601;8,67408;50,58618;
7602;8,6748;50,5867;
7603;8,67473;50,58679;
7604;8,67481;50,58697;
7605;8,67508;50,58783;
7606;8,67532;50,58817;
7607;8,6754;50,58824;
7608;8,67542;50,58827;
7609;8,67551;50,58834;
7610;8,67567;50,58843;
7611;8,6759;50,58851;
7612;8,67806;50,58986;
7613;8,67811;50,58991;
7614;8,67854;50,59021;
7615;8,67854;50,5903;
7616;8,67856;50,59043;
7617;8,6786;50,59055;
7618;8,67879;50,59088;
7619;8,67908;50,5916;
7620;8,67945;50,5922;
7621;8,68001;50,59294;
7622;8,68048;50,59349;
7623;8,68051;50,59354;
7624;8,68115;50,59425;
7625;8,68124;50,59433;
7626;8,6825;50,59584;
7627;8,68309;50,59641;
7628;8,6832;50,59646;
7629;8,68412;50,59747;
7630;8,68415;50,59754;
7631;8,68437;50,59777;
7632;8,68455;50,59801;
7633;8,68496;50,59841;
7634;8,68508;50,59849;
7635;8,68688;50,6005;
7636;8,68716;50,60074;
7637;8,68923;50,60196;
7638;8,68931;50,60203;
7639;8,69052;50,60272;
7640;8,69056;50,60272;
7641;8,69059;50,60273;
7642;8,69571;50,60594;
7643;8,69578;50,60603;
7644;8,69878;50,60786;
7645;8,69924;50,6082;
7646;8,70053;50,60972;
7647;8,70057;50,60981;
7648;8,70133;50,61081;
7649;8,70141;50,61088;
7650;8,70178;50,61132;
7651;8,70207;50,61159;
7652;8,7023;50,61187;
7653;8,70255;50,61225;
7654;8,7027;50,61253;
7655;8,70311;50,61354;
7656;8,70355;50,6145;
7657;8,70361;50,61458;
7658;8,70399;50,61553;
7659;8,704;50,61562;
7660;8,70409;50,61582;
7661;8,70422;50,61619;
7662;8,70441;50,61659;
7663;8,70443;50,61668;
7664;8,70453;50,61688;
7665;8,70487;50,61782;
7666;8,7052;50,6186;
7667;8,70527;50,61871;
7668;8,70601;50,62062;
7669;8,70608;50,6207;
7670;8,70647;50,62167;
7671;8,70673;50,6225;
7672;8,70698;50,6236;
7673;8,70724;50,62543;
7674;8,70727;50,62548;
7675;8,70729;50,62555;
7676;8,70735;50,62568;
7677;8,70741;50,62575;
7678;8,70751;50,6258;
7679;8,70771;50,62587;
7680;8,70816;50,62594;
7681;8,70847;50,62602;
7682;8,70888;50,62617;
7683;8,70922;50,62637;
7684;8,70949;50,6266;
7685;8,70967;50,62688;
7686;8,70994;50,62741;
7687;8,71037;50,62807;
7688;8,71058;50,62834;
7689;8,71122;50,62895;
7690;8,71173;50,62934;
7691;8,71209;50,62957;
7692;8,71273;50,62992;
7693;8,71338;50,6302;
7694;8,7148;50,63062;
7695;8,7154;50,63074;
7696;8,71559;50,63076;
7697;8,71669;50,631;
7698;8,71761;50,63133;
7699;8,71806;50,63156;
7700;8,71971;50,63293;
7701;8,72013;50,6332;
7702;8,72084;50,63356;
7703;8,7214;50,63377;
7704;8,72226;50,63399;
7705;8,72413;50,63427;
7706;8,72466;50,63439;
7707;8,72559;50,63472;
7708;8,7259;50,63487;
7709;8,72634;50,63514;
7710;8,72673;50,63545;
7711;8,72818;50,63692;
7712;8,72895;50,63759;
7713;8,73083;50,63884;
7714;8,73164;50,63944;
7715;8,73315;50,64076;
7716;8,73347;50,64108;
7717;8,73372;50,6414;
7718;8,73391;50,64171;
7719;8,73408;50,64214;
7720;8,7345;50,64361;
7721;8,73488;50,64457;
7722;8,7353;50,64606;
7723;8,73532;50,64638;
7724;8,7352;50,64713;
7725;8,73512;50,64747;
7726;8,73511;50,64784;
7727;8,73525;50,64821;
7728;8,73537;50,64841;
7729;8,73549;50,64856;
7730;8,73565;50,64871;
7731;8,7368;50,64925;
7732;8,737;50,64938;
7733;8,73722;50,64956;
7734;8,73736;50,6497;
7735;8,73747;50,64984;
7736;8,73759;50,65003;
7737;8,73768;50,65033;
7738;8,73769;50,65054;
7739;8,73768;50,65061;
7740;8,7376;50,65087;
7741;8,7376;50,65095;
7742;8,73764;50,65106;
7743;8,73771;50,65112;
7744;8,73779;50,65117;
7745;8,73799;50,65124;
7746;8,73962;50,65161;
7747;8,73971;50,65166;
7748;8,73974;50,6517;
7749;8,73978;50,6518;
7750;8,73981;50,65194;
7751;8,7399;50,65213;
7752;8,73996;50,6522;
7753;8,74057;50,65267;
7754;8,74065;50,65276;
7755;8,74067;50,65283;
7756;8,74066;50,65289;
7757;8,74052;50,65324;
7758;8,74051;50,65339;
7759;8,74065;50,65371;
7760;8,74116;50,65457;
7761;8,74121;50,65469;
7762;8,74123;50,65478;
7763;8,74126;50,65561;
7764;8,74129;50,65579;
7765;8,74158;50,65685;
7766;8,74164;50,65699;
7767;8,74172;50,6571;
7768;8,74192;50,65731;
7769;8,74233;50,65759;
7770;8,74254;50,65768;
7771;8,74305;50,65779;
7772;8,74321;50,65789;
7773;8,74329;50,65798;
7774;8,74332;50,65804;
7775;8,74335;50,6583;
7776;8,7433;50,65859;
7777;8,74328;50,65917;
7778;8,7432;50,66006;
7779;8,74311;50,66051;
7780;8,74312;50,66058;
7781;8,7432;50,66065;
7782;8,74352;50,66081;
7783;8,7442;50,66106;
7784;8,74416;50,66117;
7785;8,74414;50,66132;
7786;8,74414;50,66158;
7787;8,74416;50,66169;
7788;8,74434;50,66211;
7789;8,74432;50,66253;
7790;8,74413;50,66369;
7791;8,74414;50,66375;
7792;8,74484;50,66501;
7793;8,74489;50,66506;
7794;8,74495;50,66509;
7795;8,74515;50,66506;
7796;8,74553;50,666;
7797;8,74566;50,66654;
7798;8,74575;50,66674;
7799;8,74591;50,6669;
7800;8,7472;50,66773;
7801;8,74739;50,668;
7802;8,74743;50,66821;
7803;8,74743;50,66872;
7804;8,74817;50,67346;
7805;8,74868;50,67386;
7806;8,74892;50,67411;
7807;8,74917;50,67474;
7808;8,74966;50,67564;
7809;8,74982;50,67582;
7810;8,75016;50,6761;
7811;8,75029;50,67604;
7812;8,75227;50,67746;
7813;8,75554;50,68035;
7814;8,75673;50,68123;
7815;8,75703;50,68152;
7816;8,7572;50,68174;
7817;8,75738;50,68316;
7818;8,75741;50,68327;
7819;8,75748;50,68341;
7820;8,75755;50,68351;
7821;8,7577;50,68364;
7822;8,75984;50,68486;
7823;8,76036;50,68524;
7824;8,76515;50,69059;
7825;8,76548;50,69091;
7826;8,76636;50,69164;
7827;8,76703;50,69229;
7828;8,76727;50,6924;
7829;8,7685;50,69315;
7830;8,76913;50,69366;
7831;8,77195;50,69736;
7832;8,77215;50,69756;
7833;8,77237;50,69782;
7834;8,77257;50,69811;
7835;8,77265;50,69827;
7836;8,77271;50,69845;
7837;8,77338;50,69983;
7838;8,77347;50,69995;
7839;8,77377;50,70026;
7840;8,77421;50,70061;
7841;8,77452;50,70099;
7842;8,77715;50,7049;
7843;8,77754;50,70539;
7844;8,77784;50,70568;
7845;8,77844;50,70617;
7846;8,77974;50,70689;
7847;8,77982;50,70695;
7848;8,78004;50,70719;
7849;8,78016;50,70727;
7850;8,78019;50,7073;
7851;8,78025;50,70744;
7852;8,78041;50,70767;
7853;8,78085;50,70847;
7854;8,781;50,70869;
7855;8,78118;50,70891;
7856;8,78283;50,71022;
7857;8,78304;50,71042;
7858;8,78344;50,71098;
7859;8,78353;50,71108;
7860;8,78355;50,71109;
7861;8,78377;50,71129;
7862;8,78489;50,71206;
7863;8,78521;50,71236;
7864;8,78531;50,71249;
7865;8,78541;50,71253;
7866;8,78567;50,71391;
7867;8,78572;50,71403;
7868;8,78586;50,71424;
7869;8,78594;50,71432;
7870;8,78697;50,71496;
7871;8,78746;50,71534;
7872;8,78753;50,71543;
